"text","url","date"
"Anniversary of the Movement of Readjustment (Guinea-Bissau)
Children's Day, celebrated on the birthday of Jawaharlal Nehru (previously on November 20). (India)
Christian feast day:
Alberic of Utrecht
All Saints of the Carmelites
All Souls of the Benedictine family
Barlaam of Kiev (Eastern Orthodox Church)
Dubricius (Dyfrig, or Devereux)
Hypatius of Gangra
Joseph Pignatelli SJ
Justinian I (Eastern Orthodox and Lutheran Church)
Laurence O'Toole
Nikola Tavelic
Philip the Apostle (Eastern Orthodox Church)
Samuel Seabury (Anglican Communion)
Serapion of Algiers
Sidonius (Saëns)
Venera (Veneranda)
November 14 (Eastern Orthodox liturgics)
Day of the Colombian Woman (Colombia)
Mobile Brigade Day (Indonesia)
World Diabetes Day (International)[33]
Dobruja Day (Romania)[34]","http://en.wikipedia.org/wiki/November_14","November 14"
"Christian feast day:
Folcwin
John of the Cross
John III of the Sedre (Syriac Orthodox Church)[21]
Matronian
Nicasius of Rheims
Nimatullah Kassab (Maronite Church)
Spyridon (Western Church)
Venantius Fortunatus
December 14 (Eastern Orthodox liturgics)
Alabama Day (Alabama)
Forty-seven Ronin Remembrance Day (Sengaku-ji, Tokyo)
Martyred Intellectuals Day (Bangladesh)
Monkey Day","http://en.wikipedia.org/wiki/December_14","December 14"
"Arbor Day (Egypt)
Armed Forces Day (Nigeria)
Army Day (India)
Christian feast day:
Abeluzius (Ethiopian Orthodox Tewahedo Church)
Arnold Janssen
Francis Ferdinand de Capillas (one of Martyr Saints of China)
Ita
Our Lady of the Poor
Macarius of Egypt (Western Christianity)
Maurus and Placidus (Order of Saint Benedict)
Paul the Hermit
January 15 (Eastern Orthodox liturgics)
Earliest day on which Martin Luther King Jr. Day can fall (the 15th being his birthday), while January 21 is the latest; celebrated on the third Monday in January. (United States)
Earliest day on which Sinulog Festival can fall, while January 21 is the latest; celebrated on the third Sunday in January. (Philippines)
John Chilembwe Day (Malawi)
Korean Alphabet Day (North Korea)
Ocean Duty Day (Indonesia])
Sagichō at Tsurugaoka Hachimangū. (Kamakura, Japan)
Teacher's Day (Venezuela)
Black Christ of Esquipulas day [60]
The second day of the sidereal winter solstice festivals in India (see January 14):
Thai Pongal, Tamil harvest festival","http://en.wikipedia.org/wiki/January_15","January 15"
"Christian feast day:
Blessed Michał Sopoćko
Claude de la Colombière
Faustinus and Jovita
Oswiu
Quinidius
Sigfrid of Sweden
Thomas Bray (Episcopal Church)
Walfrid
February 15 (Eastern Orthodox liturgics)
Earliest day on which Family Day can fall, while February 21 is the latest; celebrated on the third Monday in February. (parts of Canada)
Earliest day on which Washington's Birthday can fall, while February 21 is the latest; celebrated on the third Monday in February. (United States)
International Duties Memorial Day (Russia, regional)
John Frum Day (Vanuatu)
Liberation Day (Afghanistan)
National Flag of Canada Day (Canada)
Parinirvana Day, also celebrated on February 8. (Mahayana Buddhism)
Singles Awareness Day
Statehood Day (Serbia)[42]
Susan B. Anthony Day (Florida, United States)
The ENIAC Day (Philadelphia, United States)
Total Defence Day (Singapore)","http://en.wikipedia.org/wiki/February_15","February 15"
"Christian feast day:
Aristobulus of Britannia (Roman Catholic Church)[84]
Clement Mary Hofbauer[69]
Leocritia[85]
Saint Longinus[86]
Louise de Marillac[87]
March 15 (Eastern Orthodox liturgics)
Constitution Day (Belarus)[88]
National Day, celebrating the Hungarian Revolution of 1848 (Hungary)[89]
World Consumer Rights Day (International)[90]
Youth Day (Palau)[91]","http://en.wikipedia.org/wiki/March_15","March 15"
"Christian feast day:
Abbo II of Metz
Father Damien (The Episcopal Church)
Hunna
Paternus of Avranches
April 15 (Eastern Orthodox liturgics)
Day of the Sun (North Korea)
Earliest day on which Sechseläuten can fall, while April 21 is the latest; celebrated on the third Monday in April. (Zürich)
Father Damien Day (Hawaii)
Hillsborough Disaster Memorial (Liverpool, England)
Jackie Robinson Day (United States)
National American Sign Language Day (United States)[21]
One Boston Day (United States)
Poila Boishakh (Bengali New Year)
Tax Day, the official deadline for filing an individual tax return (or requesting an extension). (United States, Philippines)
Universal Day of Culture
World Art Day","http://en.wikipedia.org/wiki/April_15","April 15"
"Aoi Matsuri (Kyoto)
Army Day (Slovenia)
Christian feast day:
Achillius of Larissa
Athanasius of Alexandria (Coptic Church)
Dymphna
Hallvard Vebjørnsson (Roman Catholic Church)
Hesychius of Cazorla
Hilary of Galeata
Isidore the Laborer, celebrated with festivals in various countries, the beginning of bullfighting season in Madrid.
Jean-Baptiste de La Salle (Roman Catholic Church)
Peter, Andrew, Paul, and Denise (Roman Catholic Church)
Reticius (Roman Catholic Church)
Sophia of Rome (Roman Catholic church)
May 15 (Eastern Orthodox liturgics)
Constituent Assembly Day (Lithuania)
Earliest date on which Armed Forces Day (United States) can fall, while May 21 is the latest; celebrated on the third Saturday of May.
Independence Day (Paraguay), celebrates the independence of Paraguay from Spain in 1811. Celebrations for the anniversary of the independence begin on Flag Day, May 14.
International Conscientious Objectors Day
International Day of Families (International)[35]
La Corsa dei Ceri begins on the eve of the feast day of Saint Ubaldo. (Gubbio)
Mother's Day (Paraguay)
Nakba Day (Palestinian communities)
Peace Officers Memorial Day (United States)
Republic Day (Lithuania)
Teachers' Day (Colombia, Mexico and South Korea)","http://en.wikipedia.org/wiki/May_15","May 15"
"Arbor Day (Costa Rica)
Christian feast day:
Abraham of Clermont (or of St Cyriacus)
Alice (or Adelaide) of Schaerbeek
Augustine of Hippo (Eastern Orthodox Church)
Blessed Albertina Berkenbrock
Blessed Clement Vismara
Edburga of Winchester
Evelyn Underhill (Church of England and The Episcopal Church)
Germaine Cousin
Landelin (of Crespin or of Lobbes)
Trillo
Vitus (Guy), Modestus and Crescentia
June 15 (Eastern Orthodox liturgics)
Day of Valdemar and Reunion Day (Flag Day) (Denmark)
Earliest day on which Father's Day can fall, while June 21 is the latest; celebrated on the third Sunday in June. (United States, and most other countries.)
Engineer's Day (Italy)
Global Wind Day (international)
National Beer Day (United Kingdom)
National Salvation Day (Azerbaijan)","http://en.wikipedia.org/wiki/June_15","June 15"
"Bon Festival (Kantō region, Japan)
Christian feast day:
Abhai (Syriac Orthodox Church)
Anne-Marie Javouhey
Bernhard II, Margrave of Baden-Baden
Bonaventure
Dispersion of the Apostles (No longer officially celebrated by the Catholic Church)
Donald of Ogilvy
Edith of Polesworth
Edith of Wilton
Henry II, Holy Roman Emperor
Plechelm
Quriaqos and Julietta
Swithun
Vladimir the Great (Eastern Orthodox; Catholic Church)
July 15 (Eastern Orthodox liturgics)
Earliest day on which Birthday of Don Luis Muñoz Rivera can fall, while July 21 is the latest; celebrated on the third Monday of July. (Puerto Rico)
Earliest day on which Galla Bayramy can fall, while July 21 is the latest; celebrated on the third Sunday of July. (Turkmenistan)
Earliest day on which Marine Day can fall, while July 21 is the latest; celebrated on the third Monday of July. (Japan)
Earliest day on which President's Day (Botswana) can fall, while July 21 is the latest; celebrated on the third Monday of July.
Elderly Men Day (Kiribati)
Festival of Santa Rosalia (Palermo, Sicily)
Sultan's Birthday (Brunei Darussalam)","http://en.wikipedia.org/wiki/July_15","July 15"
"Armed Forces Day (Poland)
Christian feast day:
Altfrid
Alypius of Thagaste
Feast day of the Assumption of Mary, one of the Catholic holy days of obligation. (a public holiday in Austria, Belgium, Benin, Bosnia, Burundi, Cameroon, Chile, Colombia, Croatia, Cyprus, France, some states in Germany, Greece, Guatemala, Italy, Ivory Coast, Lebanon, Liechtenstein, Lithuania, Luxembourg, Madagascar, Malta, Mauritius, Paraguay, Poland, Portugal, Romania, Senegal, Seychelles, Slovenia, Spain, Switzerland, Togo, and Vanuatu); and its related observances:
Feast of the Dormition of the Theotokos (Eastern Orthodox, Oriental Orthodox and Eastern Catholic Churches)
Ferragosto (Italy)
Lady's Day (Ireland)
Māras (Latvia)
Mother's Day (Antwerp and Costa Rica)
National Acadian Day (Acadians)
Navy Day (Romania)
Virgin of Candelaria, patron of the Canary Islands. (Tenerife, Spain)
San La Muerte (Paraguayan Folk Catholicism)
Santa Muerte (Mexican Folk Catholicism)
Tarcisius
August 15 (Eastern Orthodox liturgics)
Constitution Day (Equatorial Guinea)
Earliest day on which Children's Day can fall, while August 21 is the latest; celebrated on the third Sunday in August. (Argentina and Peru)
Earliest day on which Day of Hearts can fall, while August 21 is the latest; celebrated on the third Monday in August. (area around Haarlem and Amsterdam)
Founding of Asunción (Paraguay)
Independence Day, celebrates the independence of Korea from Japan in 1945:
Gwangbokjeol, ""Independence Day"" (South Korea)
Jogukhaebangui nal, ""Fatherland Liberation Day"" (North Korea)
Independence Day, celebrates the independence of India from the United Kingdom in 1947.
Independence Day, celebrates the independence of the Republic of the Congo from France in 1960.
National Day (Liechtenstein)
National Mourning Day, observed on Srabon 31 (Bangladesh)
The first day of Flooding of the Nile, or Wafaa El-Nil (Egypt and Coptic Church)
The main day of Bon Festival (Japan), and its related observances:
Awa Dance Festival (Tokushima Prefecture)
Victory over Japan Day (United Kingdom), and its related observances:
End-of-war Memorial Day, when the National Memorial Service for War Dead is held (Japan)","http://en.wikipedia.org/wiki/August_15","August 15"
"Battle of Britain Day (United Kingdom)
Christian feast day:
Joseph Abibos
Alpinus (Albinus) of Lyon
Aprus (Èvre) of Toul
Catherine of Genoa
James Chisholm (Episcopal Church)
Saint Dominic in Soriano (formerly)
Mamilian of Palermo
Mirin
Nicetas the Goth
Nicomedes
Our Lady of Sorrows
September 15 (Eastern Orthodox liturgics).
Cry of Dolores, celebrated on the eve of Independence Day (Mexico).
Earliest day on which Father's Day can fall, while September 21 is the latest; celebrated on the third Sunday in September. (Ukraine)
Earliest day on which German-American Steuben Parade can fall, while September 21 is the latest; celebrated on the third Saturday in September. (United States, especially New York City)
Earliest day on which POW/MIA Recognition Day can fall, while September 21 is the latest; celebrated on the third Friday in September. (United States)
Earliest day on which Prinsjesdag can fall, while September 21 is the latest; celebrated on the third Tuesday in September. (Netherlands)
Earliest day on which Respect for the Aged Day can fall, while September 21 is the latest; celebrated on the third Monday in September. (Japan)
Engineer's Day (India)
Independence Day, celebrates the Act of Independence of Central America from Spain in 1821 of Guatemala (a Patriotic Day), El Salvador, Honduras, Nicaragua, and Costa Rica.
International Day of Democracy[48]
Knowledge Day (Azerbaijan)
Restoration of Primorska to the Motherland Day (Slovenia)
Silpa Bhirasri Day (Thailand).
The beginning of German American Heritage Month, celebrated until October 15[49]
The beginning of National Hispanic Heritage Month, celebrated until October 15 (United States)
World Lymphoma Awareness Day (International)","http://en.wikipedia.org/wiki/September_15","September 15"
"Anniversary of the 1987 Coup d'État (Burkina Faso)
Breast Health Day (Europe)
Christian feast day:
Bruno of Querfurt
Cúan of Ahascragh
Teresa of Ávila
Thecla of Kitzingen
October 15 (Eastern Orthodox liturgics)
Evacuation Day (Tunisia)
King Father's Commemoration Day (Cambodia)
National Latino AIDS Awareness Day (United States)
Shwmae Su'mae Day (Wales) [35]","http://en.wikipedia.org/wiki/October_15","October 15"
"America Recycles Day (United States)
Christian feast day:
Abibus of Edessa
Albert the Great[30]
Blessed Caius of Korea
Didier of Cahors
Francis Asbury and George Whitefield (Episcopal Church)
Blessed Hugh Faringdon
Leopold III, a public holiday in Lower Austria and Vienna.
Malo
Mechell
November 15 (Eastern Orthodox liturgics)
Day of the German-speaking Community of Belgium (German-speaking Community of Belgium)
Day of the Imprisoned Writer (International observance)
Independence Day, unilaterally declared in 1988. (Palestine)
King's Feast (Belgium)
National Tree Planting Day (Sri Lanka)
Peace Day (Ivory Coast)
Republic Proclamation Day (Brazil)
Shichi-Go-San (Japan)
The beginning of Winter Lent (Eastern Orthodox)","http://en.wikipedia.org/wiki/November_15","November 15"
"Bill of Rights Day (United States)
2nd Amendment Day (South Carolina)
Christian feast day:
Drina Martyrs
Drostan (Aberdeen Breviary)
John Horden and Robert McDonald (Episcopal Church (USA))
Maria Crocifissa di Rosa
Mesmin
Valerian of Abbenza
Virginia Centurione Bracelli
December 15 (Eastern Orthodox liturgics)
Homecoming Day (Alderney)
Kingdom Day (Netherlands), moves to December 16 if the 15th is on a Sunday
Zamenhof Day (International Esperanto Community)","http://en.wikipedia.org/wiki/December_15","December 15"
"Christian feast day:
Pope Benjamin (Coptic)
Berard of Carbio
Blaise (Armenian Apostolic)
Fursey
Joseph Vaz
Honoratus of Arles
Pope Marcellus I
Solemnity of Mary, Mother of God (Coptic Church)
Titian of Oderzo
Eve of Saint Anthony observed with ritual bonfires in San Bartolomé de Pinares
January 16 (Eastern Orthodox liturgics)
National Religious Freedom Day (United States)
Teacher's Day (Myanmar)
Teachers' Day (Thailand)","http://en.wikipedia.org/wiki/January_16","January 16"
"Christian feast day:
Abda of Edessa
Elias and companions
Juliana of Nicomedia (Catholic Church)
Onesimus
Charles Todd Quintard (Episcopal Church (USA))
February 16 (Eastern Orthodox liturgics)
Day of the Shining Star (Kim Jong-il's Birthday) (North Korea)
Restoration of Lithuania's Statehood Day, celebrate the independence of Lithuania from Russia and Germany in 1918 (Lithuania)
Elizabeth Peratrovich Day (Alaska)[9]","http://en.wikipedia.org/wiki/February_16","February 16"
"Christian feast day:
Abbán[176]
Finian Lobhar (Finian the Leper)
Heribert of Cologne[177]
Hilarius of Aquileia
Julian of Antioch
March 16 (Eastern Orthodox liturgics)
Day of the Book Smugglers (Lithuania)[178]
Remembrance day of the Latvian legionnaires (Latvia)
Saint Urho's Day (Finnish Americans and Finnish Canadians)","http://en.wikipedia.org/wiki/March_16","March 16"
"Christian feast day:
Benedict Joseph Labre
Bernadette Soubirous[36]
Drogo
Engratia[48]
Fructuosus of Braga
Isabella Gilmore (Church of England)
Martyrs of Zaragoza
Molly Brant (Konwatsijayenni) (Anglican Church of Canada, Episcopal Church)
Turibius of Astorga
April 16 (Eastern Orthodox liturgics)
Birthday of José de Diego (Puerto Rico, United States)
Birthday of Queen Margrethe II (Denmark)[49]
Emancipation Day (Washington, D.C., United States)
Memorial Day for the Victims of the Holocaust (Hungary)
National Healthcare Decisions Day (United States)
Remembrance of Chemical Attack on Balisan and Sheikh Wasan (Iraqi Kurdistan)
World Voice Day","http://en.wikipedia.org/wiki/April_16","April 16"
"Christian feast day:
Aaron (Coptic Church)
Abda and Abdjesus, and companions:
Abdas of Susa
Andrew Bobola
Brendan the Navigator (Roman Catholic Church, Anglican Communion, Eastern Orthodox Church)
Caroline Chisholm (Church of England)
Gemma Galgani (Passionists Calendar)
Germerius
Honoratus of Amiens
John of Nepomuk
Margaret of Cortona
Peregrine of Auxerre
Simon Stock
Ubald (see Saint Ubaldo Day)
Martyrs of Sudan (Episcopal Church (USA))
Mass Graves Day (Iraq)
National Day, declared by Salva Kiir Mayardit (South Sudan)
Teachers' Day (Malaysia)","http://en.wikipedia.org/wiki/May_16","May 16"
"Birthday of Leonard P. Howell (Rastafari)
Bloomsday (Dublin, Ireland)
Christian feast days:
Aurelianus of Arles
Aureus of Mainz (and his sister Justina)
Benno
Cettin of Oran
Curig of Llanbadarn
Ferreolus and Ferrutio
George Berkeley and Joseph Butler (Episcopal Church)
June 16 (Eastern Orthodox liturgics)
Lutgardis
Quriaqos and Julietta
Engineer's Day (Argentina)
Father's Day (Seychelles)
International Day of the African Child (Organisation of African Unity)
Martyrdom of Guru Arjan Dev (Sikhism)
Sussex Day (Sussex)
Youth Day (South Africa)","http://en.wikipedia.org/wiki/June_16","June 16"
"Christian feast day:
Gondulphus of Tongeren
Helier
Our Lady of Mount Carmel
Fiesta de La Tirana (Tarapacá Region, Chile)
Reineldis
July 16 (Eastern Orthodox liturgics)
Engineer's Day (Honduras)
Holocaust Memorial Day (France)
Guinea Pig Appreciation Day[40]","http://en.wikipedia.org/wiki/July_16","July 16"
"Bennington Battle Day (Vermont, United States)
Children's Day (Paraguay)
Christian feast day:
Ana Petra Pérez Florido
Armel (Armagillus)
Diomedes of Tarsus
Roch
Stephen I of Hungary
Translation of the Acheiropoietos icon from Edessa to Constantinople. (Eastern Orthodox Church)
August 16 (Eastern Orthodox liturgics)
Gozan no Okuribi (Kyoto, Japan)
National Airborne Day (United States)
Restoration Day (Dominican Republic)
The first day of the Independence Days, celebrates the independence of Gabon from France in 1960.
Xicolatada (Palau-de-Cerdagne, France)","http://en.wikipedia.org/wiki/August_16","August 16"
"Christian feast day:
Andrew Kim Taegon (one of The Korean Martyrs)
Curcodomus
Cyprian (Catholic Church)
Edith of Wilton
Euphemia
Ludmila
Ninian
Pope Cornelius
September 16 (Eastern Orthodox liturgics).
Day of Atonement / Yom Kippur is a moveable observance that occurs on the 10 of Tishrei, which is 16 September 2021.
Cry of Dolores, celebrates the declaration of independence of Mexico from Spain in 1810. See Fiestas Patrias
Independence Day (Papua New Guinea), celebrates the independence of Papua New Guinea from Australia in 1975.
International Day for the Preservation of the Ozone Layer[18]
Malaysian Armed Forces Day (Malaysia)
Malaysia Day (Malaysia, Singapore)
Martyrs' Day (Libya)
National Heroes Day (Saint Kitts and Nevis)","http://en.wikipedia.org/wiki/September_16","September 16"
"Air Force Day (Bulgaria)
Boss's Day (United States)[28]
Christian feast day:
Balderic (Baudry) of Monfaucon
Bercharius
Bertrand of Comminges
Colmán of Kilroot (Colman mac Cathbaid)
Eliphius
Fortunatus of Casei
Gall
Gerard Majella
Hedwig of Silesia
Hugh Latimer (Anglicanism)
Junian (of Saint-Junien)
Marguerite Marie Alacoque
Marie-Marguerite d'Youville
Nicholas Ridley (Anglicanism)
Silvanus of Ahun
Blessed Thevarparampil Kunjachan (Syro-Malabar Catholic Church / Catholic Church)
Pope Victor III
October 16 (Eastern Orthodox liturgics)
Pope John Paul II Day (Poland)
Death anniversary of Liaquat Ali Khan (Pakistan)
Teachers' Day (Chile)
World Food Day (International)[29]","http://en.wikipedia.org/wiki/October_16","October 16"
"Christian feast day:
Africus
Agnes of Assisi
Edmund of Abingdon
Elfric of Abingdon
Eucherius of Lyon
Gertrude the Great (Roman Catholic Church)
Giuseppe Moscati
Gobrain
Hugh of Lincoln
Margaret of Scotland
Matthew the Evangelist (Eastern Christianity)
Othmar
Our Lady of the Gate of Dawn
Roch Gonzalez, Juan de Castillo, and Alonso Rodriguez, SJ
November 16 (Eastern Orthodox liturgics)
Day of Declaration of Sovereignty (Estonia)
Earliest day on which Day of Repentance and Prayer can fall, while November 22 is the latest; celebrated 11 days before Advent Sunday (Lutheran, Reformed (Calvinist) and United Protestant churches, Saxony, Bavaria), and its related observance:
Volkstrauertag (Germany)
Icelandic Language Day or Dagur íslenskrar tungu (Iceland)
International Day for Tolerance (United Nations)[39]
Statia Day in Sint Eustatius (Caribbean Netherlands)","http://en.wikipedia.org/wiki/November_16","November 16"
"Christian feast day:
Adelaide of Italy[29]
Haggai
Ralph Adams Cram, Richard Upjohn and John La Farge (Episcopal Church (USA))
December 16 (Eastern Orthodox liturgics)
Day of Reconciliation, formerly celebrated as Day of the Vow by the Afrikaners (South Africa)
National Day, celebrates the withdrawal of United Kingdom from Bahrain, making Bahrain an independent emirate in 1971.
National Sports Day (Thailand)
The beginning of the nine-day celebration beginning December 16 and ending December 24, celebrating the trials which Mary and Joseph endured before finding a place to stay where Jesus could be born (Hispanidad):
The first day of Las Posadas (Mexico, Latin America)
The first day of the Simbang Gabi novena of masses (Philippines)
Victory Day (Bangladesh)
Victory Day (India)","http://en.wikipedia.org/wiki/December_16","December 16"
"Christian feast day:
Anthony the Great
Blessed Angelo Paoli
Blessed Gamelbert of Michaelsbuch
Charles Gore (Church of England)
Jenaro Sánchez Delgadillo (one of Saints of the Cristero War)
Mildgyth
Our Lady of Pontmain
Sulpitius the Pious
January 17 (Eastern Orthodox liturgics)
National Day (Menorca, Spain)
The opening ceremony of Patras Carnival, celebrated until Clean Monday. (Patras)","http://en.wikipedia.org/wiki/January_17","January 17"
"Christian feast day:
Seven Founders of the Servite Order
Alexis Falconieri
Constabilis
Donatus, Romulus, Secundian, and Companions
Fintan of Clonenagh
Janani Luwum (Anglican Communion)
Lommán of Trim
February 17 (Eastern Orthodox liturgics)
Independence Day, celebrates the independence declaration of Kosovo in 2008, still partially recognized.
Revolution Day (Libya)","http://en.wikipedia.org/wiki/February_17","February 17"
"Children's Day (Bangladesh)
Christian feast day:
Alexius of Rome (Eastern Church)
Gertrude of Nivelles
John Sarkander
Joseph of Arimathea (Western Church)
Patrick of Ireland
March 17 (Eastern Orthodox liturgics)
Evacuation Day (Suffolk County, Massachusetts)
Saint Patrick's Day, a public holiday in Ireland, Montserrat and the Canadian province of Newfoundland and Labrador, widely celebrated in the English-speaking world and to a lesser degree in other parts of the world.","http://en.wikipedia.org/wiki/March_17","March 17"
"Ibn Khaldun (1952). Ibn Khaldūn and Tamerlane: Their Historic Meeting in Damascus, 1401 A.d. (803 A. H.) A Study Based on Arabic Manuscripts of Ibn Khaldūn's ""Autobiography,"". Translated by Walter Joseph Fischel. University of California Press.
Shattock, Joanne (1993). The Oxford Guide to British Women Writers. Oxford: Oxford University Press. ISBN 978-0-19214-176-7.","http://en.wikipedia.org/wiki/March_17","March 17"
"Christian feast day:
Kateri Tekakwitha (Canada)
Stephen Harding
April 17 (Eastern Orthodox liturgics)
Earliest day on which Store Bededag or General Prayer Day can fall, while May 13 is the latest; observed on the 4th Friday after Easter. (Denmark)
Evacuation Day (Syria), celebrates the recognition of the independence of Syria from France in 1946.
FAO Day (Iraq)
Flag Day (American Samoa)
Malbec World Day
Women's Day (Gabon)
World Hemophilia Day","http://en.wikipedia.org/wiki/April_17","April 17"
"Birthday of the Raja (Perlis)
Christian feast day:
Giulia Salzano
Paschal Baylon
William Hobart Hare (Episcopal Church (USA))
Restituta
May 17 (Eastern Orthodox liturgics)
Children's Day (Norway)
Constitution Day (Nauru)
Earliest date on which Trinity Sunday can fall, while June 20 is the latest; celebrated on the first Sunday after Pentecost. (Western Christianity)
Feast of ‘Aẓamat (Baháʼí Faith, day shifts with March Equinox, see List of observances set by the Baháʼí calendar)
Galician Literature Day or Día das Letras Galegas (Galicia)
International Day Against Homophobia, Transphobia and Biphobia
Liberation Day (Democratic Republic of the Congo)
National Day Against Homophobia (Canada)
Navy Day (Argentina)
Norwegian Constitution Day[38]
World Hypertension Day
World Information Society Day (International)","http://en.wikipedia.org/wiki/May_17","May 17"
"Christian feast day:
Albert Chmielowski
Botolph (England and Scandinavia)
Gondulphus of Berry
Hervé
Hypatius of Bithynia (Eastern Orthodox and Byzantine Catholic Churches)
Rainerius
Samuel and Henrietta Barnett (Church of England)
June 17 (Eastern Orthodox liturgics)
Father's Day (El Salvador, Guatemala)
Icelandic National Day, celebrates the independence of Iceland from Kingdom of Denmark in 1944.
National Day of Remembrance for the Victims of Forest Fires (Portugal)[30]
Occupation of the Latvian Republic Day (Latvia)
World Day to Combat Desertification and Drought (international)[31]
Zemla Intifada Day (Sahrawi Arab Democratic Republic)","http://en.wikipedia.org/wiki/June_17","June 17"
"Christian feast day:
Alexius of Rome (Western Church)
Andrew Zorard
Cynehelm
Cynllo
Inácio de Azevedo
Jadwiga of Poland
Magnus Felix Ennodius
Marcellina
Martyrs of Compiègne
Blessed Pavel Peter Gojdič (Greek Catholic Church)
Pope Leo IV[44]
Romanov sainthood (Russian Orthodox Church)[4]
Speratus and companions
William White (Episcopal Church))
July 17 (Eastern Orthodox liturgics)
Constitution Day (South Korea)
Gion Matsuri (Yasaka Shrine, Kyoto)
Independence Day (Slovakia)
International Firgun Day (international)
King's Birthday (Lesotho)
U Tirot Sing Day (Meghalaya, India)
World Day for International Justice (International)
World Emoji Day (International)","http://en.wikipedia.org/wiki/July_17","July 17"
"Christian feast day:
Clare of Montefalco[24]
Hyacinth of Poland[25]
Jeanne Delanoue[26]
Samuel Johnson, Timothy Cutler, and Thomas Bradbury Chandler (Episcopal Church)[27]
August 17 (Eastern Orthodox liturgics)
Engineer's Day (Colombia)
Flag Day (Bolivia)
Independence Day, celebrates the independence proclamation of Indonesia from Japan in 1945.
Independence Day, celebrates the independence of Gabon from France in 1960.
Marcus Garvey Day (Jamaica)
Prekmurje Union Day (Slovenia)
San Martin Day (Argentina)
Black Cat Appreciation Day (United States)","http://en.wikipedia.org/wiki/August_17","August 17"
"Australian Citizenship Day
Christian feast day:
Albert of Vercelli
Ariadne of Phrygia
Blessed Cecilia Eusepi
Stanislaus Papczyński
Hildegard of Bingen
Lambert
Robert Bellarmine
Satyrus of Milan
Socrates and Stephen
Zygmunt Szczęsny Feliński
September 17 (Eastern Orthodox liturgics)
Constitution Day, observed on the previous Friday if it falls on a Saturday, the following Monday if on a Sunday; and the beginning of the Constitution Week (United States)
Heroes' Day (Angola)[41]
Marathwada Liberation Day (Maharashtra)
National Unity Day (Belarus) (since 2021)[42]
Operation Market Garden Anniversary is still remembered with parachuting and dedications on this day. (Netherlands)
Teachers' Day (Honduras)
Day of Sofia (Bulgaria)[43]","http://en.wikipedia.org/wiki/September_17","September 17"
"Christian feast day:
Andrew of Crete
Anstrudis
Catervus
Ethelred and Ethelberht
Florentius of Orange
François-Isidore Gagelin (one of Vietnamese Martyrs)
Hosea
Ignatius of Antioch
John the Short (John Colobus)
Marguerite Marie Alacoque (pre-1969 calendar, Visitadines)
Nothhelm
Rule of Andrew
Richard Gwyn
Victor of Capua
October 17 (Eastern Orthodox liturgics)
Dessalines Day (Haiti)
Digital Society Day (India)
International Day for the Eradication of Poverty[34]
Loyalty Day (Argentina)
National Police Day (Thailand)","http://en.wikipedia.org/wiki/October_17","October 17"
"Athens Polytechnic Uprising Remembrance Day (Greece)
Christian feast days:
Acisclus
Aignan of Orleans
Elizabeth of Hungary
Gennadius of Constantinople (Greek Orthodox Church)
Gregory of Tours (Roman Catholic Church)
Gregory Thaumaturgus
Hilda of Whitby
Hugh of Lincoln
November 17 (Eastern Orthodox liturgics)
International Students' Day
Martyrs' Day (Orissa, India)
Presidents Day (Marshall Islands)
Struggle for Freedom and Democracy Day (Czech Republic and Slovakia)
World Prematurity Day","http://en.wikipedia.org/wiki/November_17","November 17"
"Christian feast day:
Daniel the Prophet
Josep Manyanet i Vives
Lazarus of Bethany (local commemoration in Cuba)
O Sapientia
Olympias the Deaconess
Wivina
Sturm
December 17 (Eastern Orthodox liturgics)
Accession Day (Bahrain)
International Day to End Violence Against Sex Workers
Kurdish Flag Day (Global Kurdish population)
National Day (Bhutan)
Pan American Aviation Day (United States)
Wright Brothers Day, a United States federal observance by Presidential proclamation","http://en.wikipedia.org/wiki/December_17","December 17"
"Christian feast day:
Amy Carmichael (Church of England)
Athanasius of Alexandria (Eastern Orthodox Church)
Confession of Peter (Eastern Orthodox, some Anglican and Lutheran Churches)
Cyril of Alexandria
Deicolus
Margaret of Hungary
Prisca
Volusianus of Tours
January 18 (Eastern Orthodox liturgics)
Martin Luther King Jr. Day (Federal Holiday, United States of America)[22]
Royal Thai Armed Forces Day (Thailand)
Week of Prayer for Christian Unity (January 18–25) (Christianity)","http://en.wikipedia.org/wiki/January_18","January 18"
"Christian feast day:
Bernadette Soubirous (France)
Colmán of Lindisfarne
Flavian of Constantinople
Geltrude Comensoli
Simeon of Jerusalem (Western Christianity)
February 18 (Eastern Orthodox liturgics)
Dialect Day (Amami Islands, Japan)
Independence Day, celebrates the independence of the Gambia from the United Kingdom in 1965
Kurdish Students Union Day (Iraqi Kurdistan)
National Democracy Day, celebrates the 1951 overthrow of the Rana dynasty (Nepal)
Wife's Day (Konudagur) (Iceland)","http://en.wikipedia.org/wiki/February_18","February 18"
